sku,mfgn,qty,price,map,mrp,list,wt,1stclass
58763,77030100,2,"143.73","","","196.00",1,0
58764,77030700,0,"143.73","","","196.00",1,0
58765,77010050,0,"112.20","","","153.00","0.2",1
58766,131802000,0,"137.87","","","188.00","",0
58767,131804000,0,"171.60","","","234.00","1.1",0
58768,131902500,0,"179.67","","","245.00","3.8",0
58769,"P6N-SM-W113",2,"246.75","","","380.00","1.5",0
58770,"P6N-SM-B114",0,"246.75","","","380.00","1.5",0
58771,"P6N-SM-G115",4,"246.75","","","380.00","1.5",0
58772,"P6N-SM-W116",2,"246.75","","","380.00","1.5",0
58773,"P6N-SM-B117",6,"246.75","","","380.00","1.5",0
58774,"P6N-SM-G118",6,"246.75","","","380.00","1.5",0
58775,"M12-IFM12V-W600",7,"805.19","","","1240.00","3.6",0
58776,"M12-IFM12V-B601",1,"805.19","","","1240.00","3.6",0
58777,"M12-IFM12V-G602",0,"805.19","","","1240.00","3.6",0
58778,"M12-IFM24V-W603",4,"805.19","","","1240.00","3.6",0
58779,"M12-IFM24V-B604",0,"805.19","","","1240.00","3.6",0
58780,"M12-IFM24V-G605",4,"805.19","","","1240.00","3.6",0
58781,"ST-TH-DEL",2,"70.78","","","109.00","0.2",1
58782,"GW-IFM-DEL",3,"70.78","","","109.00","0.1",1
58783,"MA-IFM-DEL",4,"64.29","","","99.00","0.1",1
58784,"DL6D-SM-W119",2,"388.96","","","599.00","2.6",0
58785,"DL6D-SM-B120",0,"388.96","","","599.00","2.6",0
58786,"DL6D-SM-G121",2,"388.96","","","599.00","2.6",0
58787,"DL6D-SM-CC122",2,"577.27","","","889.00","2.6",0
58788,"DL6I-SM-W123",2,"433.84","","","859.00",8,0
58789,"DL6I-SM-B124",2,"433.84","","","859.00",8,0
58790,"DL6I-SM-G125",2,"433.84","","","859.00",8,0
58791,"DL6I-SM-CC126",2,"651.01","","","1289.00",8,0
58792,"DL12I-SM-W127",3,"656.06","","","1299.00",8,0
58793,"DL12I-SM-B128",2,"656.06","","","1299.00",8,0
58794,"DL12I-SM-G129",2,"656.06","","","1299.00",8,0
58795,"4W-JB",2,"31.82","","","49.00","0.3",1
58796,"PSU/24V/UNI",1,"187.66","","","289.00","2.7",0
58797,"RC-12V",1,"388.96","","","599.00","1.4",0
58798,"RC-24V",1,"435.06","","","670.00","2.1",0
58799,"000-11518-001",4,"74.86","","","99.00","0.5",1
58800,"000-11522-001",3,"74.86","","","99.00","0.3",1
58801,"000-11523-001",1,"74.86","","","99.00","0.6",1
58802,"000-11520-001",3,"74.86","","","99.00","0.4",1
58803,"000-11521-001",0,"74.86","","","99.00","0.6",1
58804,"000-11519-001",3,"74.86","","","99.00","0.7",1
58805,"GP1050-19",0,"322.49","","","429.99","5.8",0
58806,"900-DC",0,"103.45","","","174.49","",0
58807,"OCTAFMDRSSYS12",0,"1133.21","","","1510.95","22.8",0
58809,"901H",0,"188.32","","","296.89","2.4",0
58810,"901V",0,"188.32","","","296.89","",0
58811,"CA82B-35R",0,"1516.00","","","1895.00",13,0
58812,"902NMH",0,"292.48","","","532.43","",0
58813,"902NMV",0,"292.48","","","532.43","",0
58814,"904NM",0,"369.67","","","672.93","",0
58815,"905NM",0,"547.00","","","995.75","",0
58816,"905NMV",0,"541.73","","","986.18","6.6",0
58817,764998,2,"3.62","","","7.99","0.1",1
58818,765000,3,"7.74","","","15.99","0.1",1
58819,765002,2,"5.32","","","10.99","0.1",1
58820,765004,3,"6.04","","","11.99","0.1",1
58821,765006,0,"9.64","","","18.99","0.1",1
58822,765010,0,"6.64","","","12.99","0.2",1
58823,765012,4,"8.27","","","16.99","0.25",1
58824,750000,0,"9.12","","","17.99","0.1",1
58825,760375,2,"1.31","","","2.99","0.1",1
58826,760500,1,"1.31","","","2.99","0.1",1
58827,301503,0,"5.08","","","9.99","0.2",1
58828,301506,2,"8.99","","","17.99","0.2",1
58829,304503,1,"3.64","","","7.99","0.2",1
58830,304506,1,"6.14","","","11.99","0.4",1
58831,306503,1,"5.32","","","10.99","0.3",1
58832,"906NMV",0,"855.89","","","1605.99","",0
58833,"0850BLK",1,"223.08","259.00","","305.00","0.5",1
58834,"OCTAFG0612",0,"377.21","","","502.95","4.2",0
58835,"0850LBLK",2,"274.36","319.00","","375.00","0.5",1
58836,"0852HVG",1,"226.25","269.00","","315.00","0.5",1
58837,"0852LHVG",1,"276.25","329.00","","385.00","0.5",1
58838,"OCTAFG1012",0,"448.09","","","597.45","4.4",0
58839,"0851RED",1,"226.25","269.00","","315.00","0.5",1
58840,"0851LRED",0,"276.25","329.00","","385.00","0.5",1
58841,"OCTAFG1612",0,"495.34","","","660.45","5.1",0
58842,"0854ORA",1,"428.00","479.00","","565.00","0.5",1
58843,"0854VORA",2,"409.99","529.00","","625.00","0.8",1
58844,"0854VTAN",2,"409.99","529.00","","625.00","0.8",1
58845,"0854LVCORA",2,"469.99","599.00","","705.00",1,0
58846,"0854LVCTAN",2,"469.99","599.00","","705.00","0.8",1
58847,"NC36NM",0,"864.03","","","1079.99","",0
58848,"0855YEL",5,"244.99","309.00","","364.00","0.5",1
58849,"0855OLV",2,"266.67","309.00","","364.00","0.5",1
58851,"0855TAN",2,"266.67","309.00","","364.00","0.5",1
58852,"901V-DCSM",0,"531.20","","","664.99","",0
58853,"0855LVYEL",2,"343.59","399.00","","470.00","0.6",1
58854,"0855LVOLV",1,"343.59","399.00","","470.00","0.7",1
58855,"0855LVTAN",0,"343.59","399.00","","470.00","0.6",1
58856,3000004370,2,"146.44","","","229.99","3.3",0
58857,3000004371,3,"87.04","","","119.99",3,0
58858,3000004372,1,"87.04","","","119.99",3,0
58859,3000004374,0,"93.08","","","129.99",3,0
58860,3000004373,1,"97.50","","","129.99","1.7",0
58861,3000004369,3,"158.11","","","229.99",3,0
58862,3000004367,1,"93.19","","","129.99",2,0
58863,3000004368,3,"137.63","","","199.99",3,0
58865,"902V-DCSM",0,"590.04","","","739.99","",0
58867,"903-DCSM",0,"764.41","","","954.99","",0
58869,0782,3,"44.00","49.00","","69.00","0.5",1
58870,0784,5,"6.99","8.00","","10.00","0.1",1
58871,"905V-DCSM",0,"850.51","","","1064.99","",0
58873,"0857ABLK",2,"571.25","609.00","","715.00","0.5",1
58874,"0857AOLV",0,"571.25","609.00","","715.00","0.5",1
58875,"0857ATAN",1,"571.25","609.00","","715.00","0.5",1
58877,"0857ALBLK",0,"665.00","709.00","","835.00","0.5",1
58878,"0857ALOLV",2,"665.00","709.00","","835.00","0.5",1
58879,"0857ALTAN",0,"665.00","709.00","","835.00","0.5",1
58880,"900-AM",0,"200.69","","","249.99","",0
58881,9427,0,"8.13","","","13.00","0.2",1
58883,"902-AM",0,"353.77","","","444.99","",0
58885,"904-AM",0,"555.69","","","694.99","",0
58887,"905-AM",0,"755.96","","","944.99","",0
58889,"906-AM",0,"952.52","","","1189.99","",0
58890,"906V-AM",0,"933.84","","","1169.99","",0
58891,"907-AM",0,"1380.16","","","1724.99","",0
58892,"RF4052D",1,"69.51","","","99.95","0.3",1
58893,"NC32Y-DCSM",0,"1164.17","","","1454.99","",0
58894,"NC36L-DCSM",0,"1190.37","","","1489.99","",0
58896,"NC36L-AM",0,"1371.45","","","1714.99","",0
58897,"M28-DCSM",0,"939.40","","","1174.99","",0
58898,"M32-DCSM",0,"996.21","","","1244.99","",0
58899,"M44-DCSM",0,"1375.77","","","1719.99","",0
58900,"RMX150-BK",4,"26.15","","","39.99","0.25",1
58901,"000-12612-001",0,"37.47","","","51.00","0.2",1
58902,"M44H-DCSM",0,"1302.55","","","1629.99","",0
58903,"M56-DCSM",0,"1501.72","","","1879.99","",0
58904,"RMX150-GN-BK",3,"26.15","","","39.99","0.5",1
58905,"RMX150-WHT",3,"26.15","","","39.99","0.2",1
58909,940500010,1,"679.06","","","789.99",57,0
58910,940500020,5,"916.73","","","1069.99",61,0
58911,940500030,0,"942.20","","","1099.99","64.3",0
58913,940500040,0,"967.66","","","1129.99",67,0
58914,940500050,2,"1010.10","","","1169.99","62.6",0
58915,940500060,1,"1035.57","","","1199.99","72.4",0
58916,940500070,2,"970.73","","","1229.99","71.2",0
58917,940500080,1,"683.39","","","869.99",58,0
58918,940500090,2,"984.64","","","1149.99","61.8",0
58919,940500100,0,"1010.10","","","1179.99","65.2",0
58920,940500110,4,"947.44","","","1209.99","70.4",0
58921,940500120,1,"1078.01","","","1249.99","63.4",0
58922,940500130,1,"1103.48","","","1279.99",67,0
58923,940500140,4,"1032.86","","","1309.99","72.4",0
58924,940500170,2,"746.97","","","869.99",55,0
58925,940500180,0,"814.87","","","949.99",60,0
58953,"010-12439-00",5,"9.74","","","12.99","0.2",1
58954,"010-12439-01",1,"14.99","","","19.99","0.6",1
58955,"010-12440-00",3,"7.49","","","9.99","0.1",1
58956,"010-12440-01",5,"11.24","","","14.99","0.1",1
58957,"010-12440-02",6,"11.24","","","14.99","0.1",1
58958,"010-12401-00",3,"112.49","","","149.99","1.2",0
58959,"010-12401-20",4,"89.99","","","119.99","0.8",1
58960,"010-12402-00",3,"149.99","","","199.99","1.8",0
58961,"010-12403-00",2,"127.50","","","169.99",2,0
58962,"010-12404-00",6,"149.99","","","199.99","2.9",0
58963,"010-12404-10",2,"412.49","","","549.99","2.9",0
58964,"010-12405-00",5,"224.99","","","299.99","2.2",0
58966,"010-12407-00",1,"18.74","","","24.99","0.3",1
58967,"010-12407-02",1,"18.74","","","24.99","0.2",1
58968,"010-12445-11",0,"3.74","","","4.99","",0
58969,"010-12445-20",0,"4.49","","","5.99","",0
58970,"010-12445-30",0,"5.24","","","6.99","",0
58971,"010-12445-22",3,"18.74","","","24.99","1.2",0
58972,"010-12445-32",4,"18.74","","","24.99","1.2",0
58973,"010-12445-00",17,"17.24","","","22.99","0.2",1
58974,"010-12445-12",0,"3.74","","","4.99","",0
58975,"010-12445-21",0,"3.74","","","4.99","",0
58976,"010-12445-31",0,"3.74","","","4.99","",0
58977,"010-12445-10",3,"14.99","","","19.99","0.5",1
58978,"010-12234-06",0,"14.99","","","19.99","0.95",0
58979,"010-12462-00",0,"74.99","","","99.99","9.3",0
58980,"010-12357-00",31,"14.99","","","19.99","0.2",1
58981,"010-12441-00",223,"11.24","","","14.99","0.3",1
58982,"010-12441-01",27,"14.99","","","19.99","0.4",1
58983,"010-12441-02",47,"14.99","","","19.99","0.4",1
58985,940800211,2,"1099.34","","","1254.99",55,0
58986,"OC-0422BKA8",4,"147.05","","","258.07","5.3",0
58987,"OC-0432BKA116",2,"189.88","","","333.25","5.9",0
58988,"OC-0432VEL116",3,"189.88","","","333.25","5.8",0
58989,"OT-0442BKA15",3,"369.06","","","647.70",11,0
58990,"OT-0442VEL15",1,"368.17","","","646.13","10.5",0
58991,"R70414",0,"12.49","","","14.99","0.6",1
58992,"F16-0151R-1",12,"22.04","","","40.50","0.5",1
58993,"P01-4821W",5,"463.47","","","744.33",60,0
58994,"F31-0790BXY-1",1,"272.08","","","436.96",9,0
58995,"F31-0770BSA-1",5,"136.62","","","224.39",8,0
58996,"F30-0861BSA-1",7,"61.03","","","85.50","1.6",0
58997,"F16-0802-1",1,"127.03","","","204.01",5,0
58998,"F16-0804-1",3,"72.52","","","116.47","1.8",0
58999,"F16-0810-1",4,"181.92","","","292.52",6,0
59001,"OT-3160CF",3,"1201.91","","","2109.35","22.6",0
59002,"OT-4200CF",3,"1322.22","","","2320.49",24,0
59003,0785,1,"50.00","59.00","","79.00","0.2",1
59004,0786,5,"26.25","30.00","","40.00","0.1",1
59006,"900-ACM6W-110V",0,"240.73","","","299.99","",0
59007,"900-ACM6W",0,"232.71","","","289.99","",0
59010,"HRC10812V",1,"1598.48","2305.50","","3074.00",56,0
59011,"RC8612V",3,"798.98","1152.38","","1536.50","31.8",0
59012,"RC121212V",0,"2504.58","3612.38","","4816.50","",0
59013,"900-ACCH-110V",0,"156.53","","","199.99","",0
59014,"900-ACCH",0,"262.87","","","329.99","",0
59015,"R62379",0,"108.32","","","129.99","0.7",1
59016,"900-ACM2-AM-110",0,"308.17","","","384.99","",0
59018,"900-ACM2-AM",0,"278.91","","","349.99","",0
59021,"900-AC2H-AM-110",0,"453.60","","","564.99",4,0
59022,"900-AC2H-AM",0,"491.89","","","614.99","",0
59028,"900-AC2V-ACSM",0,"815.24","","","1019.99","",0
59029,"900-AC3-AM",0,"743.99","","","929.99","",0
59031,"900-AC3-ACSM",0,"994.60","","","1244.99","",0
59044,"BM30PW",2,"77.14","","","115.00",4,0
59045,"BM30PG",1,"77.14","","","115.00",1,0
59046,"BM30PB",2,"77.14","","","115.00","0.9",0
59047,"BM50PW",2,"87.07","","","155.00",1,0
59048,"BM50PG",1,"87.07","","","155.00",1,0
59049,"BM50PB",1,"87.07","","","155.00",1,0
59050,"BM30NT",1,"98.57","","","155.00","1.6",0
59051,0783,2,"66.25","79.00","","109.00","0.4",1
59053,9904,4,"69.99","","","279.99","1.5",0
59055,9905,3,"143.99","","","229.99","1.7",0
59057,9910,4,"9.99","","","29.99","0.5",1
59058,9911,8,"9.99","","","29.99","0.2",1
59060,9913,7,"8.99","","","24.99","0.3",1
59061,9914,10,"3.99","","","19.99","0.2",1
59062,9915,9,"10.99","","","39.99","0.4",1
59063,9916,5,"18.99","","","49.99","0.7",1
59064,9917,8,"10.99","","","29.99","0.4",1
59065,9918,5,"12.00","","","19.99","0.2",1
59066,9919,6,"27.99","","","59.99","0.7",1
59067,9922,0,"18.00","","","29.99","0.5",1
59068,9923,7,"8.99","","","24.99","0.3",1
59069,9924,9,"14.99","","","39.99","0.2",1
59070,9927,5,"19.99","","","59.99","0.2",1
59071,9928,4,"26.99","","","79.97","0.2",1
59072,9929,10,"9.99","","","29.99","0.2",1
59078,9937,6,"3.99","","","20.99","0.1",1
59079,9938,8,"4.99","","","20.99","0.2",1
59080,9975,10,"14.99","","","39.99","0.3",1
59081,9976,0,"30.00","","","49.99","0.7",0
59082,9979,18,"7.99","","","19.99","0.2",1
59083,9981,1,"21.00","","","35.99","0.5",1
59084,9982,2,"15.00","","","22.99","0.3",1
59085,9983,20,"7.49","","","19.99","0.2",1
59086,9986,6,"6.00","","","9.99","0.1",1
59087,9989,7,"6.99","","","19.99","0.2",1
59091,"CL-WIND",1,"202.39","","","299.00","1.2",0
59092,00480,4,"4.12","","","9.99","0.01",1
59093,"010-01433-00",0,"113.95","","","149.00","1.8",0
59094,9800,1,"21.00","","","34.99","0.2",1
59095,9808,2,"18.20","","","29.99","0.1",1
59096,"19-0860",2,"42.06","","","55.00",1,0
59097,"NS-7.5-BIN",0,"1388.85","","","2299.95","",0
59098,"NS-7.5",0,"1720.07","","","2899.95","",0
59100,"F12VR-AM",4,"7.57","","","10.82","0.2",1
59101,"F12VRSB",5,"15.70","","","22.40","0.3",1
59102,"F12SB-AM",3,"14.51","","","20.59","0.2",1
59103,"F1530AD-SS",5,"31.06","","","44.37","0.5",1
59104,"F1530Y-SY",4,"88.56","","","130.18","3.2",0
59105,"F3015AD-SS",4,"28.57","","","40.82","0.5",1
59106,"F3030Y-SY",1,"149.29","","","213.27",5,0
59107,"F3050Y-SY",0,"187.50","","","267.86",8,0
59108,"F3052Y-SY",2,"161.37","","","230.53",8,0
59109,"F30C12-SS",0,"38.07","","","54.39",5,0
59110,2914,0,"412.77","","","646.66","1.7",0
59111,"F30C12-SY",6,"38.07","","","54.39",5,0
59112,"F30C25-SS",4,"64.93","","","92.76",8,0
59113,"F30C25-SY",4,"64.93","","","92.76","7.5",0
59114,"F30C50-SS",2,"73.71","","","105.31",15,0
59115,"F30C50-SY",6,"73.71","","","105.31",43,0
59116,"F30P25-SS",0,"64.93","","","92.76",8,0
59117,"F30P25-SY",11,"64.93","","","92.76",8,0
59118,"F30P50-SS-AM",1,"73.71","","","105.31","14.5",0
59119,"F30P50-SY-AM",6,"73.71","","","105.31","14.5",0
59120,"F30COV-SY",2,"9.00","","","12.86","1.1",0
59121,"F30CVL-SY",3,"14.07","","","20.10","0.4",1
59122,"F30FMP-SY",8,"24.57","","","35.10","0.5",1
59126,"F30MLP-SY",7,"13.82","","","20.49","0.3",1
59127,"F30RNG-SS",2,"5.57","","","7.96","0.6",1
59128,"F30SLC-SS",2,"9.36","","","13.37","0.2",1
59129,"F50225-SY",1,"375.71","","","536.73",24,0
59130,"F50250-SY",1,"528.56","","","755.08","41.5",0
59131,"F50COV-SY",0,"15.79","","","22.55","0.5",1
59132,"F50CVL-SY",1,"21.36","","","30.51","0.6",1
59133,"F50INS-PS-AM",2,"72.79","","","103.98","1.05",0
59134,"F50INS-SS",4,"131.21","","","187.45",2,0
59135,"F50RNG-SS",0,"6.71","","","9.59","0.4",1
59136,"F50SLC-SS",0,"10.29","","","14.69","0.5",1
59138,"F52INS-PS-AM",4,"74.86","","","106.94","1.05",0
59139,"F52INS-SS",2,"141.21","","","201.73","1.9",0
59140,"FORGBG-SS",9,"31.37","","","44.82","2.2",0
59141,"FP15EX-SY",0,"32.50","","","46.43","5.5",0
59142,"FP1530-SY",2,"44.07","","","62.96","1.5",0
59143,"FP3015-SY",11,"40.00","","","57.14","1.5",0
59144,"FP3050-SY",0,"99.97","","","142.82","3.5",0
59145,"FP5530-SY",3,"138.36","","","197.65","3.5",0
59146,"FP3055-SY",1,"107.09","","","158.61","3.5",0
59147,"FP5030-SY",0,"123.22","","","182.51","3.5",0
59148,"FTVC25-SY",1,"45.57","","","65.10","1.2",0
59149,"FTVC50-SY",1,"53.81","","","71.74",2,0
59150,"FTVINB-PS",4,"2.83","","","4.04","0.2",1
59151,"FTVINS-PS",4,"57.71","","","82.45","0.5",1
59152,"FTVINS-SS",3,"89.07","","","127.24","1.6",0
59153,304712009,3,"336.40","","","622.96","45.8",0
59154,304712010,2,"336.40","","","622.96","46.8",0
59155,304716009,1,"336.40","","","622.96","46.8",0
59156,304716010,2,"336.40","","","622.96",46,0
59157,"BTAL-01",7,"23.47","","","34.95","0.2",1
59158,"2247-AC-5200",2,"290.31","","","506.00","17.5",0
59159,"2247-AC-5100",4,"285.73","","","498.00","16.6",0
59161,"2247-5100",4,"273.98","","","477.50","17.75",0
59162,"2247-5200",3,"274.85","","","477.50","17.5",0
59164,"BP3708",2,"179.41","","","332.25",6,0
59165,"BP3740",3,"179.41","","","332.25",6,0
59166,"DIA121",4,"19.20","","","37.99","0.1",1
59167,"BP9005",4,"44.02","","","81.53","1.9",0
59168,"BP9013",2,"57.11","","","105.75","2.8",0
59169,"BP9021",5,"46.85","","","86.75","2.15",0
59170,"BP4402",0,"88.15","","","163.25",4,0
59171,"BP4410",0,"102.73","","","190.25",5,0
59172,"BP0510",1,"94.09","","","174.25","3.9",0
59173,"BT1-776-BL",4,"12.88","22.99","","29.99","0.5",1
59174,"BP0350",2,"64.26","","","119.00",3,0
59175,"TC3920",4,"733.97","","","1145.00",10,0
59176,"82-962-001A",0,"52.50","","","70.00","0.2",1
59177,"BP1552",0,"116.38","","","215.50",4,0
59178,"BP1554",0,"119.75","","","221.75",4,0
59179,"GP4618",19,"31.86","","","59.00","0.6",1
59180,"GP0550",0,"71.82","","","133.00",2,0
59181,"GP0551",0,"71.82","","","133.00",2,0
59182,"GP0418",0,"61.96","","","114.75","0.6",1
59183,"GP0650",16,"43.47","","","80.50","0.5",1
59184,"SS5212",7,"40.64","","","75.25",1,0
59185,"SS1212",12,"60.21","","","111.50","1.2",0
59186,"SS1224",3,"63.72","","","118.00","1.25",0
59187,"BP2052",2,"128.39","","","237.75","4.4",0
59188,"BP2054",8,"128.39","","","237.75","4.5",0
59189,"BP4572",5,"154.44","","","286.00","5.4",0
59190,"BP4574",3,"159.04","","","294.50","5.35",0
59191,"LV1219",0,"11.04","","","19.25","0.2",1
59192,"RT2498",0,"78.98","","","146.25","1.2",0
59193,"RT2658",4,"103.14","","","191.00","2.6",0
59194,"000-12569-001",1,"181.47","","","239.00","2.2",0
59195,"000-12570-001",1,"91.77","","","119.99","1.3",0
59196,"000-12571-001",4,"26.56","","","39.99","0.5",1
59199,"S-7098P",17,"3.51","","","9.99","0.1",1
59202,"000-12304-001",3,"44.33","","","59.99","6.2",0
59203,"000-12305-001",3,"44.33","","","59.99",6,0
59204,"PX1001N-BX",0,"45.65","69.95","","89.90","1.1",0
59205,"PX1001-BX",0,"39.12","59.95","","77.00","0.9",1
59206,"SM1001-CP",0,"6.90","9.95","","13.00","0.1",1
59208,"F600",5,"240.97","","","393.75","24.6",0
59209,"S600",6,"240.97","","","393.75","24.6",0
59210,"F700",2,"279.07","","","456.00",25,0
59211,"S700",4,"309.67","","","506.00","23.4",0
59212,"S1100",3,"280.29","","","458.00",32,0
59213,"F1100",1,"280.29","","","458.00","33.4",0
59214,"F600W",4,"270.36","","","441.75","18.4",0
59215,"F1200",3,"345.32","","","564.25","33.4",0
59216,"S1200",1,"345.32","","","564.25",33,0
59218,"MJ5244-XXXL-RD/BK",0,"286.00","","","457.66","",0
59219,"MC5444-XXXL-RD/BK",0,"285.00","","","457.66","",0
59220,"CPP8000",38,"59.99","","","119.00","1.5",0
59221,"PP4800-20",0,"322.49","","","429.99","6.2",0
59222,"PP5065",0,"397.49","","","529.99","",0
59224,"PP5058",1,"344.99","","","459.99","7.2",0
59225,"PP4403",0,"224.99","","","299.99","",0
59226,"PP5064",0,"397.49","","","529.99","",0
59227,"PP5059",0,"344.99","","","459.99","",0
59228,"PP4407",0,"224.99","","","299.99","",0
59229,"RMX4800-20",0,"427.49","","","569.99","",0
59230,"RMX4800-12",0,"427.49","","","569.99","",0
59231,"RMX4800-09",0,"427.49","","","569.99","",0
59232,"RMX4800",0,"412.49","","","549.99","",0
59233,"RMX4809",0,"427.49","","","569.99","",0
59234,"RMX4408",0,"344.99","","","459.99","",0
59235,"RMX4407",1,"344.99","","","459.99","6.05",0
59236,"RMX4808",0,"427.49","","","569.99","",0
59237,"ACC-FF-1529",2,"29.99","","","39.99","0.6",0
59238,"ACC-FF-1536",0,"7.99","","","9.99","0.2",1
59239,"GP2050-20",0,"322.49","","","429.99","",0
59240,"ACC-FF-1567",3,"7.99","","","9.99","0.1",1
59241,"ACC-FF-1659",1,"15.99","","","19.99","0.8",1
59242,"GP2050-19",0,"322.49","","","429.99","",0
59243,"ACC-FF-1581",1,"31.99","","","39.99","0.1",1
59244,"GP1200-12",0,"374.99","","","499.99","",0
59245,"GP2200-12",1,"374.99","","","499.99","5.6",0
59246,"GP1800-12",0,"322.49","","","429.99","",0
59247,"GP1800-09",0,"322.49","","","429.99","",0
59248,"GP2050-09",0,"322.49","","","429.99","",0
59249,"GP1807",0,"322.49","","","429.99","",0
59250,"GP1040-20",0,"344.99","","","459.99","",0
59251,"A80350",13,"265.70","","","339.99","5.8",0
59252,"GP2040-20",0,"344.99","","","459.99","",0
59253,"GP1080-19",0,"397.49","","","529.99","6.7",0
59254,"GP2080-19",0,"397.49","","","529.99","",0
59258,"GP1170-12",0,"397.49","","","529.99","",0
59259,"GP2170-12",0,"397.49","","","529.99","",0
59260,"GP1040-09",0,"344.99","","","459.99","",0
59261,"GP2040-09",0,"344.99","","","459.99","",0
59262,"GP2040",1,"322.49","","","429.99","6.6",0
59263,"GP1170-09",0,"397.49","","","529.99","",0
59264,"GP2170-09",0,"397.49","","","529.99","",0
59265,"GP1174",0,"397.49","","","529.99","",0
59266,"GP2174",0,"397.49","","","529.99","",0
59267,"GP2082",0,"397.49","","","529.99","",0
59268,"GP1082",0,"397.49","","","529.99","",0
59269,"GP1170-05",0,"397.49","","","529.99","7.5",0
59270,"GP2170-05",0,"397.49","","","529.99","",0
59271,"GP1504",0,"247.49","","","329.99","4.5",0
59272,"GP1514",0,"247.49","","","329.99","4.2",0
59273,"GP1600-04",0,"322.49","","","429.99","",0
59274,"GP2504",0,"247.49","","","329.99","",0
59275,"GP2514",0,"247.49","","","329.99","",0
59276,"GP2600-04",0,"322.49","","","429.99","",0
59277,"GP1040-19",0,"344.99","","","459.99","5.6",0
59278,"JDVD1500",2,"171.69","228.99","","259.00","4.4",0
59279,"BEA3000",5,"133.14","","","225.00","4.2",0
59280,"GP2040-19",0,"344.99","","","459.99","",0
59281,"GP1508",0,"247.49","","","329.99","",0
59282,"RLS- AM",3,"24.18","","","42.99","0.5",1
59283,"RLS- 401",2,"8.43","","","14.99","0.5",1
59284,"RLS- 402",1,"15.18","","","26.99","0.5",1
59285,"RLS- 403",2,"11.24","","","19.99","0.3",1
59286,"RLS- 404",1,"11.24","","","19.99","0.3",1
59287,"MBR-300 PRO",0,"1597.73","","","1995.00","",0
59288,"MBR-400 PLUS",0,"956.82","","","1195.00","",0
59289,"RL- 508",2,"15.18","","","26.99","0.5",1
59290,"RL- 509",2,"11.24","","","19.99","0.5",1
59291,"RL- 510",4,"7.09","","","14.99","0.3",1
59292,"RL- 511",2,"7.09","","","14.99","0.3",1
59293,"MBR-700 PRO",0,"2319.32","","","2895.00","",0
59294,"RL- 512",0,"8.44","","","19.50","0.1",1
59295,"RL- TETH",2,"8.43","","","14.99","0.2",1
59296,"GP1518",0,"247.49","","","329.99","",0
59297,"GP1608",1,"322.49","","","429.99","5.1",0
59298,"GP2508",0,"247.49","","","329.99","",0
59299,"GP2518",0,"247.49","","","329.99","",0
59300,"GP2608",0,"322.49","","","429.99","",0
59301,"GP2600-10",0,"322.49","","","429.99","",0
59302,"GP1600-10",0,"322.49","","","429.99","",0
59303,"GP1080-08",0,"397.49","","","529.99","",0
59304,"GP2080-08",0,"397.49","","","529.99","",0
59305,"TP325",1,"149.99","","","199.99",3,0
59306,"SK312",0,"337.49","","","449.99","",0
59307,"SG125",0,"187.49","","","249.99","",0
59308,"SG225",0,"149.99","","","199.99",11,0
59309,"SP200NS",0,"149.99","","","199.99","4.2",0
59310,"GP2065",0,"374.99","","","499.99","",0
59311,"PP5066",0,"397.49","","","529.99","9.5",0
59312,"PP4500-01",0,"239.99","","","319.99","",0
59313,"PP5050-01",0,"344.99","","","459.99","",0
59314,"PP4500-06",0,"239.99","","","319.99","",0
59315,"PP4500-05",0,"239.99","","","319.99","",0
59316,"PP5050-02",0,"344.99","","","459.99","",0
59317,"PP4900-02",0,"329.99","","","439.99","",0
59318,"000-154-024",0,"60.00","","","75.00",1,0
59319,"PP4500-03",0,"239.99","","","319.99","",0
59320,"PP4900-03",0,"329.99","","","439.99","",0
59321,"PP4500-02",0,"239.99","","","319.99","",0
59322,"PP4900-01",0,"329.99","","","439.99","6.75",0
59323,"RMX4500-01",0,"352.49","","","469.99","",0
59324,"RMX4500-02",0,"352.49","","","469.99","6.4",0
59325,"RMX4900-01",2,"427.49","","","569.99","9.4",0
59326,"GP1066",1,"374.99","","","499.99","6.5",0
59327,"GP2066",0,"374.99","","","499.99","",0
59328,32301210,0,"240.00","","","400.00","",0
59330,32301310,0,"240.00","","","400.00","",0
59331,32301410,0,"240.00","","","400.00","",0
59332,32431510,0,"255.00","","","425.00","",0
59333,32431710,0,"255.00","","","425.00","",0
59334,32431910,0,"255.00","","","425.00","",0
59335,"GP1040-26",0,"344.99","","","459.99","",0
59336,"MSD/NAV+3XG",7,"157.54","","","199.00","0.3",1
59337,32501710,0,"276.00","","","460.00","",0
59338,"GP1040-23",0,"344.99","","","459.99","",0
59339,32501910,0,"276.00","","","460.00","",0
59340,32502110,0,"276.00","","","460.00","",0
59341,"GP1040-29",0,"344.99","","","459.99","",0
59342,"LLB-60NC-31-10",4,"446.81","","","699.99","12.9",0
59343,"LLB-60PC-31-10",0,"1120.00","","","1399.00","24.7",0
59344,"LLB-16CD-01-00",10,"9.10","","","18.99","0.16",1
59345,"LLB-16CW-01-00",12,"9.10","","","18.99","0.16",1
59346,"GP1500-01",0,"247.49","","","329.99","",0
59347,"LLB-45RU-91-K1",4,"51.06","","","79.99","0.25",1
